date,category,buy_value,sell_value,net_value
2020-09-03,FII_estimate,8.485620802116639,0.0,8.485620802116639
2020-09-04,FII_estimate,0.0,49.38405675836104,-49.38405675836104
2020-09-07,FII_estimate,0.0,7.594825643655028,-7.594825643655028
2020-09-08,FII_estimate,0.0,26.269023820430323,-26.269023820430323
2020-09-09,FII_estimate,0.0,51.79996215240694,-51.79996215240694
2020-09-10,FII_estimate,0.0,17.2063487596024,-17.2063487596024
2020-09-11,FII_estimate,22.06933911178007,0.0,22.06933911178007
2020-09-14,FII_estimate,12.58816712523688,0.0,12.58816712523688
2020-09-15,FII_estimate,36.57193687344814,0.0,36.57193687344814
2020-09-16,FII_estimate,57.23408925928781,0.0,57.23408925928781
2020-09-17,FII_estimate,11.790142766176148,0.0,11.790142766176148
2020-09-18,FII_estimate,6.442506168450734,0.0,6.442506168450734
2020-09-21,FII_estimate,0.0,33.5243538425524,-33.5243538425524
2020-09-22,FII_estimate,0.0,63.797704464908655,-63.797704464908655
2020-09-23,FII_estimate,0.0,78.51397445908029,-78.51397445908029
2020-09-24,FII_estimate,0.0,129.01935246723042,-129.01935246723042
2020-09-25,FII_estimate,0.0,80.04297179524015,-80.04297179524015
2020-09-28,FII_estimate,0.0,4.621338813346284,-4.621338813346284
2020-09-29,FII_estimate,8.558314308957119,0.0,8.558314308957119
2020-09-30,FII_estimate,17.662970329661654,0.0,17.662970329661654
2020-10-01,FII_estimate,112.05231682852131,0.0,112.05231682852131
2020-10-05,FII_estimate,85.78587677833411,0.0,85.78587677833411
2020-10-06,FII_estimate,84.4984731506327,0.0,84.4984731506327
2020-10-07,FII_estimate,92.60042450212798,0.0,92.60042450212798
2020-10-08,FII_estimate,106.36611077785638,0.0,106.36611077785638
2020-10-09,FII_estimate,91.36283111300143,0.0,91.36283111300143
2020-10-12,FII_estimate,77.47417696547527,0.0,77.47417696547527
2020-10-13,FII_estimate,42.89446643069202,0.0,42.89446643069202
2020-10-14,FII_estimate,41.90560499440306,0.0,41.90560499440306
2020-10-15,FII_estimate,0.0,22.26834959195005,-22.26834959195005
2020-10-16,FII_estimate,0.0,26.24570871091807,-26.24570871091807
2020-10-19,FII_estimate,0.0,14.869965108093279,-14.869965108093279
2020-10-20,FII_estimate,0.0,8.6489123779621,-8.6489123779621
2020-10-21,FII_estimate,0.0,5.221827341667803,-5.221827341667803
2020-10-22,FII_estimate,31.585642661867656,0.0,31.585642661867656
2020-10-23,FII_estimate,23.722033654737867,0.0,23.722033654737867
2020-10-26,FII_estimate,0.0,22.74522896782453,-22.74522896782453
2020-10-27,FII_estimate,0.0,5.985742530564312,-5.985742530564312
2020-10-28,FII_estimate,0.0,36.80847682507275,-36.80847682507275
2020-10-29,FII_estimate,0.0,48.07666092788891,-48.07666092788891
2020-10-30,FII_estimate,0.0,55.752846309510765,-55.752846309510765
2020-11-02,FII_estimate,0.0,26.36148265840647,-26.36148265840647
2020-11-03,FII_estimate,0.0,19.338092553432034,-19.338092553432034
2020-11-04,FII_estimate,19.015869987963747,0.0,19.015869987963747
2020-11-05,FII_estimate,76.90840963685338,0.0,76.90840963685338
2020-11-06,FII_estimate,106.5443214267405,0.0,106.5443214267405
2020-11-09,FII_estimate,139.90776532019163,0.0,139.90776532019163
2020-11-10,FII_estimate,141.56308320804808,0.0,141.56308320804808
2020-11-11,FII_estimate,142.4012230374389,0.0,142.4012230374389
2020-11-12,FII_estimate,90.10220100042727,0.0,90.10220100042727
2020-11-13,FII_estimate,63.60663297514219,0.0,63.60663297514219
2020-11-17,FII_estimate,59.72840565573364,0.0,59.72840565573364
2020-11-18,FII_estimate,41.19823726622015,0.0,41.19823726622015
2020-11-19,FII_estimate,2.003019446191712,0.0,2.003019446191712
2020-11-20,FII_estimate,33.02303339359655,0.0,33.02303339359655
2020-11-23,FII_estimate,42.02055825663261,0.0,42.02055825663261
2020-11-24,FII_estimate,30.59812314206186,0.0,30.59812314206186
2020-11-25,FII_estimate,0.0,4.839017121351077,-4.839017121351077
2020-11-26,FII_estimate,42.55308451518921,0.0,42.55308451518921
2020-11-27,FII_estimate,18.14494953595654,0.0,18.14494953595654
2020-12-01,FII_estimate,30.43354125696836,0.0,30.43354125696836
2020-12-02,FII_estimate,17.351439162623898,0.0,17.351439162623898
2020-12-03,FII_estimate,46.63623046005679,0.0,46.63623046005679
2020-12-04,FII_estimate,40.42291043126463,0.0,40.42291043126463
2020-12-07,FII_estimate,62.51940170630517,0.0,62.51940170630517
2020-12-08,FII_estimate,43.053147338257006,0.0,43.053147338257006
2020-12-09,FII_estimate,61.6329650816095,0.0,61.6329650816095
2020-12-10,FII_estimate,48.323938312538075,0.0,48.323938312538075
2020-12-11,FII_estimate,40.18135906301131,0.0,40.18135906301131
2020-12-14,FII_estimate,30.912233173607547,0.0,30.912233173607547
2020-12-15,FII_estimate,28.23064976808838,0.0,28.23064976808838
2020-12-16,FII_estimate,22.219117600964474,0.0,22.219117600964474
2020-12-17,FII_estimate,42.9774892850084,0.0,42.9774892850084
2020-12-18,FII_estimate,38.95331002488052,0.0,38.95331002488052
2020-12-21,FII_estimate,0.0,31.263353593904128,-31.263353593904128
2020-12-22,FII_estimate,0.0,14.853631730425016,-14.853631730425016
2020-12-23,FII_estimate,0.0,17.646553718768924,-17.646553718768924
2020-12-24,FII_estimate,0.0,0.48847772401154543,-0.48847772401154543
2020-12-28,FII_estimate,15.51556946900941,0.0,15.51556946900941
2020-12-29,FII_estimate,89.84789601949801,0.0,89.84789601949801
2020-12-30,FII_estimate,81.98756547952698,0.0,81.98756547952698
2020-12-31,FII_estimate,70.81644201852819,0.0,70.81644201852819
2021-01-01,FII_estimate,49.108443934128026,0.0,49.108443934128026
2021-01-04,FII_estimate,45.31918626189432,0.0,45.31918626189432
2021-01-05,FII_estimate,41.10587662346795,0.0,41.10587662346795
2021-01-06,FII_estimate,24.532556583796243,0.0,24.532556583796243
2021-01-07,FII_estimate,19.153588971099833,0.0,19.153588971099833
2021-01-08,FII_estimate,41.806330979164386,0.0,41.806330979164386
2021-01-11,FII_estimate,45.67923027296913,0.0,45.67923027296913
2021-01-12,FII_estimate,48.33101756916155,0.0,48.33101756916155
2021-01-13,FII_estimate,61.51146308854136,0.0,61.51146308854136
2021-01-14,FII_estimate,66.72363334501281,0.0,66.72363334501281
2021-01-15,FII_estimate,17.14153479580213,0.0,17.14153479580213
2021-01-18,FII_estimate,0.0,25.10855449033459,-25.10855449033459
2021-01-19,FII_estimate,0.0,0.8823109618890953,-0.8823109618890953
2021-01-20,FII_estimate,11.157691980476416,0.0,11.157691980476416
2021-01-21,FII_estimate,3.418885029281861,0.0,3.418885029281861
2021-01-22,FII_estimate,0.0,6.069089282382507,-6.069089282382507
2021-01-25,FII_estimate,0.0,3.0452702834942413,-3.0452702834942413
2021-01-27,FII_estimate,0.0,73.3098752669891,-73.3098752669891
2021-01-28,FII_estimate,0.0,113.35984363939114,-113.35984363939114
2021-01-29,FII_estimate,0.0,134.91147420824683,-134.91147420824683
2021-02-01,FII_estimate,0.0,9.075133531808683,-9.075133531808683
2021-02-02,FII_estimate,58.418112358402844,0.0,58.418112358402844
2021-02-03,FII_estimate,117.68457116866702,0.0,117.68457116866702
2021-02-04,FII_estimate,155.8548011622439,0.0,155.8548011622439
2021-02-05,FII_estimate,183.62597447297543,0.0,183.62597447297543
2021-02-08,FII_estimate,116.21295008764096,0.0,116.21295008764096
2021-02-09,FII_estimate,64.93641602388873,0.0,64.93641602388873
2021-02-10,FII_estimate,43.40892325916731,0.0,43.40892325916731
2021-02-11,FII_estimate,37.81311228875124,0.0,37.81311228875124
2021-02-12,FII_estimate,35.20190628920612,0.0,35.20190628920612
2021-02-15,FII_estimate,28.873331165570185,0.0,28.873331165570185
2021-02-16,FII_estimate,30.958992117063172,0.0,30.958992117063172
2021-02-17,FII_estimate,12.567487864718691,0.0,12.567487864718691
2021-02-18,FII_estimate,0.0,6.870419554644104,-6.870419554644104
2021-02-19,FII_estimate,0.0,22.408816224745586,-22.408816224745586
2021-02-22,FII_estimate,0.0,84.0903086455204,-84.0903086455204
2021-02-23,FII_estimate,0.0,77.44545564620422,-77.44545564620422
2021-02-24,FII_estimate,0.0,21.500556381210764,-21.500556381210764
2021-02-25,FII_estimate,3.5207603652018546,0.0,3.5207603652018546
2021-02-26,FII_estimate,0.0,66.60885883286063,-66.60885883286063
2021-03-01,FII_estimate,0.0,0.5667337848934949,-0.5667337848934949
2021-03-02,FII_estimate,18.795212399863903,0.0,18.795212399863903
2021-03-03,FII_estimate,24.788599665332395,0.0,24.788599665332395
2021-03-04,FII_estimate,0.0,6.502876945496143,-6.502876945496143
2021-03-05,FII_estimate,56.776513073658904,0.0,56.776513073658904
2021-03-08,FII_estimate,33.27055007907806,0.0,33.27055007907806
2021-03-09,FII_estimate,24.359000299756993,0.0,24.359000299756993
2021-03-10,FII_estimate,0.0,2.169170078057084,-2.169170078057084
2021-03-12,FII_estimate,0.0,3.0361725025155577,-3.0361725025155577
2021-03-15,FII_estimate,5.2228169330695575,0.0,5.2228169330695575
2021-03-16,FII_estimate,2.5766478879785955,0.0,2.5766478879785955
2021-03-17,FII_estimate,0.0,39.12636772943859,-39.12636772943859
2021-03-18,FII_estimate,0.0,75.9749198008092,-75.9749198008092
2021-03-19,FII_estimate,0.0,38.485296752762714,-38.485296752762714
2021-03-22,FII_estimate,0.0,21.781423800110197,-21.781423800110197
2021-03-23,FII_estimate,0.0,10.564932266795921,-10.564932266795921
2021-03-24,FII_estimate,0.0,24.212656181836685,-24.212656181836685
2021-03-25,FII_estimate,0.0,36.36093336245941,-36.36093336245941
2021-03-26,FII_estimate,0.0,30.855132692203767,-30.855132692203767
2021-03-30,FII_estimate,11.337301669354286,0.0,11.337301669354286
2021-03-31,FII_estimate,0.0,30.105723906536234,-30.105723906536234
2021-04-01,FII_estimate,36.259100918083796,0.0,36.259100918083796
2021-04-05,FII_estimate,34.34330335814515,0.0,34.34330335814515
2021-04-06,FII_estimate,15.984981259134917,0.0,15.984981259134917
2021-04-07,FII_estimate,0.0,13.216389488009872,-13.216389488009872
2021-04-08,FII_estimate,12.240912105386666,0.0,12.240912105386666
2021-04-09,FII_estimate,0.0,22.259960811064655,-22.259960811064655
2021-04-12,FII_estimate,0.0,62.15667151171358,-62.15667151171358
2021-04-13,FII_estimate,0.0,46.10276628658098,-46.10276628658098
2021-04-15,FII_estimate,0.0,51.592270350839826,-51.592270350839826
2021-04-16,FII_estimate,0.0,37.604548458978904,-37.604548458978904
2021-04-19,FII_estimate,0.0,63.60168788218304,-63.60168788218304
2021-04-20,FII_estimate,0.0,3.4749834828509476,-3.4749834828509476
2021-04-22,FII_estimate,0.0,19.097229934474974,-19.097229934474974
2021-04-23,FII_estimate,0.0,33.71602920002296,-33.71602920002296
2021-04-26,FII_estimate,0.0,19.679195479424127,-19.679195479424127
2021-04-27,FII_estimate,37.39131080024113,0.0,37.39131080024113
2021-04-28,FII_estimate,82.47186652139091,0.0,82.47186652139091
2021-04-29,FII_estimate,82.09391348981073,0.0,82.09391348981073
2021-04-30,FII_estimate,53.96233446211138,0.0,53.96233446211138
2021-05-03,FII_estimate,31.51705804679069,0.0,31.51705804679069
2021-05-04,FII_estimate,0.0,7.736427294446932,-7.736427294446932
2021-05-05,FII_estimate,0.0,22.275230893961474,-22.275230893961474
2021-05-06,FII_estimate,0.0,15.53320622156732,-15.53320622156732
2021-05-07,FII_estimate,32.97080337537413,0.0,32.97080337537413
2021-05-10,FII_estimate,52.90172762554609,0.0,52.90172762554609
2021-05-11,FII_estimate,53.11969837431891,0.0,53.11969837431891
2021-05-12,FII_estimate,16.510095971288788,0.0,16.510095971288788
2021-05-14,FII_estimate,0.0,1.3410109860020718,-1.3410109860020718
2021-05-17,FII_estimate,18.496206415274568,0.0,18.496206415274568
2021-05-18,FII_estimate,22.912349078771452,0.0,22.912349078771452
2021-05-19,FII_estimate,29.64638590376175,0.0,29.64638590376175
2021-05-20,FII_estimate,30.911828172663103,0.0,30.911828172663103
2021-05-21,FII_estimate,73.27934210633853,0.0,73.27934210633853
2021-05-24,FII_estimate,42.07497368196208,0.0,42.07497368196208
2021-05-25,FII_estimate,19.581143749278624,0.0,19.581143749278624
2021-05-26,FII_estimate,40.634020426235054,0.0,40.634020426235054
2021-05-27,FII_estimate,65.01881723943889,0.0,65.01881723943889
2021-05-28,FII_estimate,38.75585849129355,0.0,38.75585849129355
2021-05-31,FII_estimate,57.3176929178912,0.0,57.3176929178912
2021-06-01,FII_estimate,52.58442523133052,0.0,52.58442523133052
2021-06-02,FII_estimate,35.018516248699186,0.0,35.018516248699186
2021-06-03,FII_estimate,41.58799117647457,0.0,41.58799117647457
2021-06-04,FII_estimate,25.333549359943877,0.0,25.333549359943877
2021-06-07,FII_estimate,14.514854334678322,0.0,14.514854334678322
2021-06-08,FII_estimate,16.738510770247977,0.0,16.738510770247977
2021-06-09,FII_estimate,6.050632133483407,0.0,6.050632133483407
2021-06-10,FII_estimate,5.866565329029919,0.0,5.866565329029919
2021-06-11,FII_estimate,16.970914563509922,0.0,16.970914563509922
2021-06-14,FII_estimate,3.3191692898578298,0.0,3.3191692898578298
2021-06-15,FII_estimate,11.364230786893817,0.0,11.364230786893817
2021-06-16,FII_estimate,11.895797660634495,0.0,11.895797660634495
2021-06-17,FII_estimate,0.0,17.26098679310321,-17.26098679310321
2021-06-18,FII_estimate,0.0,31.567417567960035,-31.567417567960035
2021-06-21,FII_estimate,0.0,20.611578649552133,-20.611578649552133
2021-06-22,FII_estimate,0.0,25.114267650091982,-25.114267650091982
2021-06-23,FII_estimate,0.0,23.594099203511558,-23.594099203511558
2021-06-24,FII_estimate,6.944256217877384,0.0,6.944256217877384
2021-06-25,FII_estimate,23.408102075084447,0.0,23.408102075084447
2021-06-28,FII_estimate,7.8111585597202176,0.0,7.8111585597202176
2021-06-29,FII_estimate,0.0,4.994112505922336,-4.994112505922336
2021-06-30,FII_estimate,5.090511685211979,0.0,5.090511685211979
2021-07-01,FII_estimate,0.0,15.654795160567932,-15.654795160567932
2021-07-02,FII_estimate,0.0,22.227417557296995,-22.227417557296995
2021-07-05,FII_estimate,0.0,1.0508502184332484,-1.0508502184332484
2021-07-06,FII_estimate,8.47133399103657,0.0,8.47133399103657
2021-07-07,FII_estimate,13.697602204188433,0.0,13.697602204188433
2021-07-08,FII_estimate,0.19807403327750137,0.0,0.19807403327750137
2021-07-09,FII_estimate,0.0,6.346787848869589,-6.346787848869589
2021-07-12,FII_estimate,0.0,18.014013069081944,-18.014013069081944
2021-07-13,FII_estimate,0.0,3.607682859133638,-3.607682859133638
2021-07-14,FII_estimate,0.0,1.694976721539549,-1.694976721539549
2021-07-15,FII_estimate,29.613748878034208,0.0,29.613748878034208
2021-07-16,FII_estimate,32.10323950594558,0.0,32.10323950594558
2021-07-19,FII_estimate,5.906640519651356,0.0,5.906640519651356
2021-07-20,FII_estimate,0.0,28.787101798967523,-28.787101798967523
2021-07-22,FII_estimate,0.0,0.5388013990629645,-0.5388013990629645
2021-07-23,FII_estimate,0.0,8.05995515346906,-8.05995515346906
2021-07-26,FII_estimate,0.0,10.9917986272328,-10.9917986272328
2021-07-27,FII_estimate,4.040729572701811,0.0,4.040729572701811
2021-07-28,FII_estimate,16.589593755523563,0.0,16.589593755523563
2021-07-29,FII_estimate,0.0,5.047331978353204,-5.047331978353204
2021-07-30,FII_estimate,0.0,9.03024059024597,-9.03024059024597
2021-08-02,FII_estimate,8.694151210570338,0.0,8.694151210570338
2021-08-03,FII_estimate,47.96633886534992,0.0,47.96633886534992
2021-08-04,FII_estimate,72.9951627832148,0.0,72.9951627832148
2021-08-05,FII_estimate,67.51038761113755,0.0,67.51038761113755
2021-08-06,FII_estimate,62.05982919437078,0.0,62.05982919437078
2021-08-09,FII_estimate,45.22268167069861,0.0,45.22268167069861
2021-08-10,FII_estimate,16.693688572236262,0.0,16.693688572236262
2021-08-11,FII_estimate,0.0,0.08842972372184495,-0.08842972372184495
2021-08-12,FII_estimate,9.65596185199787,0.0,9.65596185199787
2021-08-13,FII_estimate,33.21238647712173,0.0,33.21238647712173
2021-08-16,FII_estimate,40.96044039341602,0.0,40.96044039341602
2021-08-17,FII_estimate,45.26099232126708,0.0,45.26099232126708
2021-08-18,FII_estimate,35.981635575093,0.0,35.981635575093
2021-08-20,FII_estimate,6.266700129076554,0.0,6.266700129076554
2021-08-23,FII_estimate,0.0,4.438754754458027,-4.438754754458027
2021-08-24,FII_estimate,9.039222783439229,0.0,9.039222783439229
2021-08-25,FII_estimate,2.39685351598491,0.0,2.39685351598491
2021-08-26,FII_estimate,11.874499506434443,0.0,11.874499506434443
2021-08-27,FII_estimate,34.4864230033813,0.0,34.4864230033813
2021-08-30,FII_estimate,63.11474735477759,0.0,63.11474735477759
2021-08-31,FII_estimate,69.86836970756646,0.0,69.86836970756646
2021-09-01,FII_estimate,68.29895225786527,0.0,68.29895225786527
2021-09-02,FII_estimate,86.07664539825352,0.0,86.07664539825352
2021-09-03,FII_estimate,88.05419643662768,0.0,88.05419643662768
2021-09-06,FII_estimate,59.19849865649858,0.0,59.19849865649858
2021-09-07,FII_estimate,30.886336624947734,0.0,30.886336624947734
2021-09-08,FII_estimate,26.945482582444516,0.0,26.945482582444516
2021-09-09,FII_estimate,4.677048412872825,0.0,4.677048412872825
2021-09-13,FII_estimate,0.0,2.774210141955375,-2.774210141955375
2021-09-14,FII_estimate,0.0,7.228409059870583,-7.228409059870583
2021-09-15,FII_estimate,10.71227320547637,0.0,10.71227320547637
2021-09-16,FII_estimate,30.990818250930822,0.0,30.990818250930822
2021-09-17,FII_estimate,27.847539620775308,0.0,27.847539620775308
2021-09-20,FII_estimate,2.672954299931155,0.0,2.672954299931155
2021-09-21,FII_estimate,19.534889884114516,0.0,19.534889884114516
2021-09-22,FII_estimate,1.420336841372284,0.0,1.420336841372284
2021-09-23,FII_estimate,16.346907595319603,0.0,16.346907595319603
2021-09-24,FII_estimate,26.973167966899034,0.0,26.973167966899034
2021-09-27,FII_estimate,50.74656508508642,0.0,50.74656508508642
2021-09-28,FII_estimate,19.165344491861866,0.0,19.165344491861866
2021-09-29,FII_estimate,13.94722551392509,0.0,13.94722551392509
2021-09-30,FII_estimate,0.0,29.09052363161583,-29.09052363161583
2021-10-01,FII_estimate,0.0,41.82196359839922,-41.82196359839922
2021-10-04,FII_estimate,0.0,22.863193225646267,-22.863193225646267
2021-10-05,FII_estimate,0.0,1.6239158491453822,-1.6239158491453822
2021-10-06,FII_estimate,0.0,12.498144266983521,-12.498144266983521
2021-10-07,FII_estimate,13.88169648885247,0.0,13.88169648885247
2021-10-08,FII_estimate,33.59707565565246,0.0,33.59707565565246
2021-10-11,FII_estimate,13.371915933994298,0.0,13.371915933994298
2021-10-12,FII_estimate,8.071125170455122,0.0,8.071125170455122
2021-10-13,FII_estimate,45.52371056579214,0.0,45.52371056579214
2021-10-14,FII_estimate,53.624938242962614,0.0,53.624938242962614
2021-10-18,FII_estimate,61.86784977718403,0.0,61.86784977718403
2021-10-19,FII_estimate,53.18264912842703,0.0,53.18264912842703
2021-10-20,FII_estimate,34.354121062092304,0.0,34.354121062092304
2021-10-21,FII_estimate,11.006083757765865,0.0,11.006083757765865
2021-10-22,FII_estimate,0.0,18.52103076712057,-18.52103076712057
2021-10-25,FII_estimate,0.0,38.16928311323058,-38.16928311323058
2021-10-26,FII_estimate,0.0,14.301388173342962,-14.301388173342962
2021-10-27,FII_estimate,0.0,2.92685008320463,-2.92685008320463
2021-10-28,FII_estimate,0.0,38.37170600196053,-38.37170600196053
2021-10-29,FII_estimate,0.0,48.08565921717992,-48.08565921717992
